Movie Name,Star 1,Star 2,Star 3,Star 4,Votes,Genre 1,Genre 2,Genre 3,Gross Collection,Certification
 Babylon A, Vin Diesel, Michelle Yeoh, Mélanie Thierry, Gérard Depardieu,97195,Action, Adventure, Sci-Fi, $22.53M,UA
 Beverly Hills Ninja , Chris Farley, Nicollette Sheridan, Robin Shou, Nathaniel Parker,42768,Action, Comedy,N/A, $31.24M,UA
 Stolen , Nicolas Cage, Malin Akerman, Josh Lucas, Danny Huston,45769,Action, Crime, Thriller, $0.30M,UA
 Cop Out , Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Cory Fernandez,89330,Action, Comedy, Crime, $44.88M,A
 Whiteout , Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short,39670,Action, Crime, Mystery, $10.28M,R
 Showtime , Robert De Niro, Eddie Murphy, Rene Russo, Rachael Harris,64190,Action, Comedy, Crime, $38.08M,UA
 Fighting , Channing Tatum, Terrence Howard, Luis Guzmán, Zulay Henao,33756,Action, Crime, Drama, $23.04M,PG-13
 The Man , Samuel L. Jackson, Eugene Levy, Miguel Ferrer, Luke Goss,26224,Action, Comedy, Crime, $8.33M,PG-13
 Taxi 4 , Samy Naceri, Frédéric Diefenthal, Bernard Farcy, Emma Wiklund,29672,Action, Comedy, Crime,N/A,N/A
 Gunjan Saxena: The Kargil Girl , Janhvi Kapoor, Pankaj Tripathi, Angad Bedi, Manav Vij,35161,Action, Biography, Drama,N/A,13
65, Adam Driver, Ariana Greenblatt, Chloe Coleman, Nika King,48657,Action, Adventure, Drama,N/A,UA
 The Mummy , Tom Cruise, Sofia Boutella, Annabelle Wallis, Russell Crowe,196615,Action, Adventure, Fantasy, $80.10M,A
 Batman Forever , Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman,258922,Action, Adventure,N/A, $184.03M,UA
 Wonder Woman 1984 , Gal Gadot, Chris Pine, Kristen Wiig, Pedro Pascal,278972,Action, Adventure, Fantasy, $46.37M,UA
 Gods of Egypt , Brenton Thwaites, Nikolaj Coster-Waldau, Gerard Butler, Chadwick Boseman,121265,Action, Adventure, Drama, $31.15M,UA
 The Forever Purge , Ana de la Reguera, Tenoch Huerta, Josh Lucas, Leven Rambin,38368,Action, Crime, Horror, $44.54M,A
 Ava , Jessica Chastain, John Malkovich, Common, Geena Davis,59314,Action, Drama, Thriller, $0.50M,16
 Snake Eyes , Henry Golding, Andrew Koji, Haruka Abe, Takehiro Hira,41868,Action, Adventure, Crime,N/A,PG-13
 Godzilla , Matthew Broderick, Jean Reno, Maria Pitillo, Hank Azaria,197666,Action, Sci-Fi, Thriller, $136.31M,UA
 Drive Angry , Nicolas Cage, Amber Heard, William Fichtner, Billy Burke,101531,Action, Comedy, Fantasy, $10.71M,A
 Maximum Overdrive , Emilio Estevez, Pat Hingle, Laura Harrington, Yeardley Smith,34029,Action, Comedy, Horror, $7.43M,A
 Killers , Katherine Heigl, Ashton Kutcher, Tom Selleck, Catherine O'Hara,93869,Action, Comedy, Romance, $47.06M,PG-13
 The Tuxedo , Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar,86247,Action, Comedy, Sci-Fi, $50.55M,U
 Æon Flux , Charlize Theron, Frances McDormand, Sophie Okonedo, Marton Csokas,130758,Action, Adventure, Sci-Fi, $25.86M,UA
 Blackhat , Chris Hemsworth, Viola Davis, Tang Wei, Leehom Wang,62070,Action, Crime, Thriller, $7.10M,UA
 Vampire Academy , Zoey Deutch, Lucy Fry, Danila Kozlovskiy, Gabriel Byrne,55908,Action, Comedy, Drama, $7.79M,A
 D3: The Mighty Ducks , Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling,27843,Action, Comedy, Drama, $22.94M,PG
 Game Over Man! , Adam Devine, Anders Holm, Blake Anderson, Chloe Bridges,31890,Action, Comedy,N/A,N/A,N/A
 Big Game , Samuel L. Jackson, Onni Tommila, Ray Stevenson, Victor Garber,34355,Action, Adventure, Comedy, $0.02M,U
 Outside the Wire , Anthony Mackie, Damson Idris, Enzo Cilenti, Emily Beecham,44069,Action, Adventure, Fantasy,N/A,18
 Season of the Witch , Nicolas Cage, Ron Perlman, Claire Foy, Stephen Campbell Moore,96149,Action, Adventure, Fantasy, $24.83M,A
 The Spy Next Door , Jackie Chan, Amber Valletta, Billy Ray Cyrus, Madeline Carroll,45549,Action, Comedy, Family, $24.27M,U
 The Last Legion , Colin Firth, Ben Kingsley, Aishwarya Rai Bachchan, Peter Mullan,36495,Action, Adventure, History, $5.93M,PG-13
 The Man with the Iron Fists , Russell Crowe, Cung Le, Lucy Liu, RZA,63547,Action,N/A,N/A, $15.63M,R
 Pathfinder , Karl Urban, Clancy Brown, Moon Bloodgood, Russell Means,45410,Action, Adventure, Drama, $10.23M,R
 Battle for the Planet of the Apes , Roddy McDowall, Claude Akins, Natalie Trundy, Severn Darden,32230,Action, Sci-Fi,N/A, $8.84M,U
 I Spy , Eddie Murphy, Owen Wilson, Famke Janssen, Malcolm McDowell,52516,Action, Adventure, Comedy, $33.56M,A
 Bulletproof Monk , Chow Yun-Fat, Seann William Scott, Jaime King, Karel Roden,51298,Action, Comedy, Fantasy, $23.02M,UA
 Killing Season , Robert De Niro, John Travolta, Milo Ventimiglia, Liz Olin,38156,Action, Drama, Thriller, $0.03M,R
 Dhoom 3 , Aamir Khan, Katrina Kaif, Abhishek Bachchan, Uday Chopra,47683,Action, Crime, Drama, $8.03M,UA
 Geostorm , Gerard Butler, Jim Sturgess, Abbie Cornish, Alexandra Maria Lara,112851,Action, Sci-Fi, Thriller, $33.70M,UA
 Jupiter Ascending , Channing Tatum, Mila Kunis, Eddie Redmayne, Sean Bean,191487,Action, Adventure, Sci-Fi, $47.39M,A
 The Predator , Boyd Holbrook, Trevante Rhodes, Jacob Tremblay, Keegan-Michael Key,138122,Action, Adventure, Horror, $51.02M,A
 Legion , Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black,108001,Action, Fantasy, Horror, $40.17M,A
 Daredevil , Ben Affleck, Jennifer Garner, Colin Farrell, Michael Clarke Duncan,224267,Action, Crime,N/A, $102.54M,UA
 The New Mutants , Maisie Williams, Anya Taylor-Joy, Charlie Heaton, Alice Braga,84305,Action, Horror, Mystery, $23.86M,A
 Point Break , Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer,64648,Action, Adventure, Crime, $28.78M,UA
 Masters of the Universe , Dolph Lundgren, Frank Langella, Meg Foster, Billy Barty,42491,Action, Adventure, Fantasy, $17.34M,U
 Ghost Rider , Nicolas Cage, Eva Mendes, Sam Elliott, Matt Long,245361,Action, Fantasy, Thriller, $115.80M,UA
 Tank Girl , Lori Petty, Ice-T, Naomi Watts, Don Harvey,33254,Action, Comedy, Sci-Fi, $4.06M,R
 Robin Hood , Taron Egerton, Jamie Foxx, Ben Mendelsohn, Eve Hewson,76675,Action, Adventure, Drama, $30.82M,UA
 Max Payne , Mark Wahlberg, Mila Kunis, Beau Bridges, Ludacris,128192,Action, Crime, Drama, $40.69M,A
 Spy Kids 2: Island of Lost Dreams , Alexa PenaVega, Daryl Sabara, Antonio Banderas, Carla Gugino,70447,Action, Adventure, Comedy, $85.85M,U
 Resident Evil: Retribution , Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer,146259,Action, Horror, Sci-Fi, $42.35M,A
 The Karate Kid Part III , Ralph Macchio, Pat Morita, Robyn Lively, Thomas Ian Griffith,66416,Action, Drama, Family, $38.96M,U
 Congo , Laura Linney, Tim Curry, Dylan Walsh, Ernie Hudson,47218,Action, Adventure, Mystery, $81.02M,UA
 Red Dawn , Chris Hemsworth, Isabel Lucas, Josh Hutcherson, Josh Peck,78814,Action, Drama,N/A, $44.81M,A
 Land of the Lost , Will Ferrell, Danny McBride, Anna Friel, Jorma Taccone,73289,Action, Adventure, Comedy, $49.44M,UA
 One for the Money , Katherine Heigl, Jason O'Mara, Daniel Sunjata, John Leguizamo,43346,Action, Comedy, Crime, $26.41M,PG-13
 Spy Hard , Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden,39170,Action, Comedy,N/A, $29.00M,UA
 Hollywood Homicide , Harrison Ford, Josh Hartnett, Isaiah Washington, Lena Olin,38358,Action, Comedy, Crime, $30.01M,U
 The Colony , Kevin Zegers, Laurence Fishburne, Bill Paxton, Charlotte Sullivan,46267,Action, Horror, Sci-Fi,N/A,N/A
 Bangkok Dangerous , Nicolas Cage, Charlie Yeung, Shahkrit Yamnarm, Panward Hemmanee,57562,Action, Crime, Thriller, $15.28M,U
 Universal Soldier: Regeneration , Dolph Lundgren, Jean-Claude Van Damme, Andrei Arlovski, Mike Pyle,26065,Action, Adventure, Sci-Fi,N/A,A
 The Way to Paradise , Enzo Zelocchi, Jennifer Lyons, Bryson Jones Allman, Brandi Maclaren,32346,Action, Comedy, Thriller,N/A,N/A
 F9: The Fast Saga , Vin Diesel, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson,148794,Action, Crime, Thriller, $173.20M,UA
 Transformers: The Last Knight , Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock,159162,Action, Adventure, Sci-Fi, $130.17M,UA
 Doom , Karl Urban, Rosamund Pike, Dwayne Johnson, Deobia Oparei,116145,Action, Horror, Sci-Fi, $28.21M,UA
 Morbius , Jared Leto, Matt Smith, Adria Arjona, Jared Harris,137566,Action, Adventure, Horror, $73.87M,UA
 The Covenant , Steven Strait, Sebastian Stan, Toby Hemingway, Taylor Kitsch,50816,Action, Adventure, Fantasy, $23.29M,A
 Resident Evil: Welcome to Raccoon City , Kaya Scodelario, Robbie Amell, Hannah John-Kamen, Tom Hopper,58366,Action, Horror, Sci-Fi, $17.00M,A
 Hellboy , David Harbour, Milla Jovovich, Ian McShane, Sasha Lane,94085,Action, Adventure, Fantasy, $21.90M,R
 xXx: Return of Xander Cage , Vin Diesel, Donnie Yen, Deepika Padukone, Kris Wu,94593,Action, Adventure, Thriller, $44.90M,UA
 Monster Hunter , Milla Jovovich, Tony Jaa, Ron Perlman, T.I.,63857,Action, Adventure, Fantasy, $15.16M,UA
 The 5th Wave , Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders,113448,Action, Adventure, Sci-Fi, $34.92M,UA
 The Mummy: Tomb of the Dragon Emperor , Brendan Fraser, Jet Li, Maria Bello, Michelle Yeoh,166035,Action, Adventure, Fantasy, $102.49M,UA
 Independence Day: Resurgence , Liam Hemsworth, Jeff Goldblum, Bill Pullman, Maika Monroe,183892,Action, Adventure, Sci-Fi, $103.14M,UA
 The Bad Batch , Suki Waterhouse, Jason Momoa, Jayda Fink, Keanu Reeves,33643,Action, Horror, Mystery, $0.18M,R
 Mighty Morphin Power Rangers , Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank,29038,Action, Adventure, Family, $38.19M,U
 Spawn , Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle,70315,Action, Drama, Horror, $54.97M,A
 Lost in Space , Gary Oldman, William Hurt, Matt LeBlanc, Mimi Rogers,73716,Action, Adventure, Family, $69.12M,UA
 Paul Blart: Mall Cop , Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez,113725,Action, Comedy, Crime, $20.82M,PG
 Big Momma's House , Martin Lawrence, Nia Long, Paul Giamatti, Jascha Washington,88206,Action, Comedy, Crime, $117.56M,A
 A Good Day to Die Hard , Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead,210936,Action, Thriller,N/A, $67.35M,UA
 The First Purge , Y'lan Noel, Lex Scott Davis, Joivan Wade, Steve Harris,66538,Action, Horror, Sci-Fi, $69.49M,Not Rated
 The Transporter Refueled , Ed Skrein, Loan Chabanol, Ray Stevenson, Lenn Kudrjawizki,43377,Action, Thriller,N/A, $16.03M,UA
 The Medallion , Jackie Chan, Lee Evans, Claire Forlani, Julian Sands,42812,Action, Comedy, Fantasy, $22.11M,U
 Alex Cross , Tyler Perry, Matthew Fox, Rachel Nichols, Edward Burns,34797,Action, Crime, Mystery, $25.89M,PG-13
 Mutant Chronicles , Thomas Jane, Ron Perlman, Devon Aoki, Sean Pertwee,26792,Action, Adventure, Mystery, $0.01M,R
 Beast , Joseph Vijay, Pooja Hegde, K. Selvaraghavan, Shine Tom Chacko,34453,Action, Thriller,N/A,N/A,UA
 Moonfall , Halle Berry, Patrick Wilson, John Bradley, Charlie Plummer,88785,Action, Adventure, Sci-Fi, $19.06M,UA
 Conan the Barbarian , Jason Momoa, Ron Perlman, Rose McGowan, Stephen Lang,100844,Action, Adventure, Fantasy, $21.30M,A
 Red Sonja , Arnold Schwarzenegger, Brigitte Nielsen, Sandahl Bergman, Paul L. Smith,43422,Action, Adventure, Fantasy, $6.95M,U
 Eragon , Ed Speleers, Sienna Guillory, Jeremy Irons, John Malkovich,128374,Action, Adventure, Family, $75.03M,U
 10000 BC , Camilla Belle, Steven Strait, Marco Khan, Cliff Curtis,133424,Action, Adventure, Drama, $94.78M,UA
 Hot Pursuit , Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley,52639,Action, Comedy, Crime, $34.51M,PG-13
 Miss Congeniality 2: Armed & Fabulous , Sandra Bullock, Regina King, William Shatner, Enrique Murciano,77729,Action, Comedy, Crime, $48.48M,U
 Abduction , Taylor Lautner, Lily Collins, Alfred Molina, Jake Andolina,81969,Action, Mystery, Thriller, $28.09M,UA
 I Frankenstein , Aaron Eckhart, Bill Nighy, Miranda Otto, Virginie Le Brun,82581,Action, Fantasy, Sci-Fi, $19.08M,UA
 G-Force , Will Arnett, Penélope Cruz, Zach Galifianakis, Bill Nighy,48325,Animation, Action, Adventure, $119.44M,PG
 Agent Cody Banks , Frankie Muniz, Hilary Duff, Andrew Francis, Angie Harmon,36004,Action, Adventure, Comedy, $47.94M,U
 Cats & Dogs , Alec Baldwin, Tobey Maguire, Jeff Goldblum, Elizabeth Perkins,61105,Action, Adventure, Comedy, $93.39M,U
 Stealth , Josh Lucas, Jessica Biel, Jamie Foxx, Sam Shepard,55201,Action, Adventure, Sci-Fi, $32.12M,PG-13
 Stormbreaker , Alex Pettyfer, Mickey Rourke, Sophie Okonedo, Sarah Bolger,25175,Action, Adventure, Family, $0.65M,U
 Get Carter , Sylvester Stallone, Rachael Leigh Cook, Miranda Richardson, Rhona Mitra,35573,Action, Crime, Drama, $14.97M,R
 Bachchhan Paandey , Akshay Kumar, Kriti Sanon, Arshad Warsi, Jacqueline Fernandez,36179,Action, Comedy, Crime,N/A,UA
 The Twilight Saga: Eclipse , Kristen Stewart, Robert Pattinson, Taylor Lautner, Xavier Samuel,252264,Action, Adventure, Drama, $300.53M,UA
 Charlie's Angels , Kristen Stewart, Naomi Scott, Ella Balinska, Elizabeth Banks,76723,Action, Adventure, Comedy, $17.80M,UA
 Shadow in the Cloud , Chloë Grace Moretz, Nick Robinson, Beulah Koale, Taylor John Smith,28677,Action, Horror, War,N/A,13
 Superman III , Christopher Reeve, Richard Pryor, Margot Kidder, Jackie Cooper,72553,Action, Adventure, Comedy, $59.95M,U
 How It Ends , Theo James, Kat Graham, Nancy Sorel, Nicole Ari Parker,55704,Action, Drama, Horror,N/A,16
 Cyborg , Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels,32722,Action, Sci-Fi, Thriller, $10.17M,N/A
 The Phantom , Billy Zane, Kristy Swanson, Treat Williams, Catherine Zeta-Jones,34925,Action, Adventure, Comedy, $17.30M,UA
 Virus , Jamie Lee Curtis, Donald Sutherland, William Baldwin, Joanna Pacula,29005,Action, Horror, Sci-Fi, $14.01M,R
 See No Evil , Glenn Jacobs, Christina Vidal, Michael J. Pagan, Samantha Noble,28064,Action, Horror, Thriller, $15.03M,R
 Dilwale , Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon,36539,Action, Comedy, Drama, $4.83M,UA
 Wild Wild West , Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek,163953,Action, Comedy, Sci-Fi, $113.81M,A
 The Darkest Hour , Emile Hirsch, Olivia Thirlby, Max Minghella, Rachael Taylor,62401,Action, Adventure, Horror, $21.43M,UA
 Charlie's Angels: Full Throttle , Drew Barrymore, Lucy Liu, Cameron Diaz, Bernie Mac,130457,Action, Adventure, Comedy, $100.83M,A
 Dracula 2000 , Gerard Butler, Justine Waddell, Jonny Lee Miller, Christopher Plummer,35125,Action, Fantasy, Horror, $33.02M,N/A
 Ghosts of Mars , Natasha Henstridge, Ice Cube, Pam Grier, Jason Statham,56197,Action, Horror, Sci-Fi, $8.43M,UA
 The Cold Light of Day , Henry Cavill, Bruce Willis, Sigourney Weaver, Verónica Echegui,38524,Action, Thriller,N/A, $3.75M,UA
 Blues Brothers 2000 , Dan Aykroyd, John Goodman, Walter Levine, Tom Davis,34089,Action, Comedy, Crime, $13.98M,U
 Happy New Year , Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan, Boman Irani,38957,Action, Comedy, Crime,N/A,U
 Anaconda , Jon Voight, Jennifer Lopez, Eric Stoltz, Ice Cube,107956,Action, Adventure, Horror, $65.89M,A
 The Ridiculous 6 , Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner,51468,Action, Adventure, Comedy,N/A,N/A
 After Earth , Jaden Smith, David Denman, Will Smith, Sophie Okonedo,205220,Action, Adventure, Sci-Fi, $60.52M,UA
 DOA: Dead or Alive , Jaime Pressly, Devon Aoki, Sarah Carter, Holly Valance,45601,Action, Adventure, Mystery, $0.48M,UA
 Teenage Mutant Ninja Turtles III , Elias Koteas, Paige Turco, Stuart Wilson, Sab Shimono,34647,Action, Adventure, Comedy, $42.66M,U
 Double Team , Jean-Claude Van Damme, Dennis Rodman, Mickey Rourke, Paul Freeman,35568,Action, Comedy, Sci-Fi, $11.44M,UA
 Tekken , Jonathan Patrick Foo, Kelly Overton, Cary-Hiroyuki Tagawa, Ian Anthony Dale,27994,Action, Crime, Drama,N/A,R
 Crocodile Dundee in Los Angeles , Paul Hogan, Linda Kozlowski, Jere Burns, Jonathan Banks,25618,Action, Adventure, Comedy, $25.64M,UA
 Godsend , Robert De Niro, Greg Kinnear, Rebecca Romijn, Cameron Bright,26078,Action, Drama, Fantasy, $14.38M,UA
 Shamshera , Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor, Saurabh Shukla,56727,Action, Adventure, Drama,N/A,UA
 Howard the Duck , Lea Thompson, Jeffrey Jones, Tim Robbins, Ed Gale,49046,Action, Adventure, Comedy, $16.30M,U
 Zoolander 2 , Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell,73106,Action, Adventure, Comedy, $28.85M,U
 The Marine , John Cena, Kelly Carlson, Robert Patrick, Anthony Ray Parker,34777,Action, Comedy, Drama, $18.84M,PG-13
 Elektra , Jennifer Garner, Goran Visnjic, Will Yun Lee, Kirsten Zien,95344,Action, Adventure, Crime, $24.41M,UA
 Anacondas: The Hunt for the Blood Orchid , Morris Chestnut, KaDee Strickland, Eugene Byrd, Johnny Messner,32720,Action, Adventure, Horror, $32.24M,U
 The Spirit , Gabriel Macht, Samuel L. Jackson, Scarlett Johansson, Jaime King,62084,Action, Crime, Fantasy, $19.78M,PG-13
 Jonah Hex , Josh Brolin, Megan Fox, John Malkovich, Michael Fassbender,60208,Action, Drama, Fantasy, $10.54M,PG-13
 Snatched , Amy Schumer, Goldie Hawn, Kim Caramele, Raven Goodwin,36492,Action, Adventure, Comedy, $45.83M,R
 Ra, Shah Rukh Khan, Arjun Rampal, Kareena Kapoor, Shahana Goswami,44432,Action, Adventure, Sci-Fi, $2.51M,U
 Bharat , Salman Khan, Katrina Kaif, Sunil Grover, Tabu,31697,Action, Comedy, Drama, $2.97M,UA
 Bodyguard , Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech,26914,Action, Comedy, Drama,N/A,UA
 Superhero Movie , Drake Bell, Leslie Nielsen, Sara Paxton, Christopher McDonald,72238,Action, Comedy, Sci-Fi, $26.64M,Not Rated
 Interceptor , Elsa Pataky, Luke Bracey, Aaron Glenane, Mayen Mehta,25667,Action, Adventure, Drama,N/A,UA 16+
 Aliens vs, Reiko Aylesworth, Steven Pasquale, Shareeka Epps, John Ortiz,129409,Action, Adventure, Horror, $41.80M,R
 Driven , Sylvester Stallone, Kip Pardue, Til Schweiger, Burt Reynolds,42214,Action, Drama, Sport, $32.72M,U
 Shehzada , Kartik Aaryan, Kriti Sanon, Paresh Rawal, Manisha Koirala,30018,Action, Comedy, Drama,N/A,UA
 Taxi , Queen Latifah, Jimmy Fallon, Gisele Bündchen, Henry Simmons,43736,Action, Comedy, Crime, $36.61M,U
 Skyline , Eric Balfour, Donald Faison, Scottie Thompson, Brittany Daniel,90945,Action, Sci-Fi, Thriller, $21.37M,PG-13
 Thunder Force , Melissa McCarthy, Octavia Spencer, Jason Bateman, Bobby Cannavale,43793,Action, Adventure, Comedy,N/A,13
 Home Alone 3 , Alex D. Linz, Olek Krupa, Rya Kihlstedt, Lenny von Dohlen,121426,Action, Comedy, Crime, $30.88M,UA
 xXx: State of the Union , Ice Cube, Samuel L. Jackson, Willem Dafoe, Scott Speedman,72171,Action, Adventure, Crime, $26.87M,U
 Species II , Natasha Henstridge, Michael Madsen, Marg Helgenberger, Mykelti Williamson,30259,Action, Horror, Sci-Fi, $19.17M,A
 The Next Karate Kid , Pat Morita, Hilary Swank, Michael Ironside, Constance Towers,32444,Action, Drama, Family, $8.91M,U
 Kangaroo Jack , Anthony Anderson, Jerry O'Connell, Estella Warren, Christopher Walken,32760,Action, Adventure, Comedy, $66.93M,U
 Jason X , Kane Hodder, Lexa Doig, Jeff Geddis, David Cronenberg,58760,Action, Horror, Sci-Fi, $13.12M,A
 Cell , John Cusack, Samuel L. Jackson, Isabelle Fuhrman, Clark Sarullo,29178,Action, Adventure, Horror,N/A,R
 Paul Blart: Mall Cop 2 , Kevin James, Raini Rodriguez, Eduardo Verástegui, Daniella Alonso,39315,Action, Comedy, Crime, $71.04M,PG
 Big Mommas: Like Father Like Son , Martin Lawrence, Brandon T. Jackson, Jessica Lucas, Michelle Ang,28523,Action, Comedy, Crime, $37.92M,U
 Fantastic Four , Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell,171622,Action, Adventure, Sci-Fi, $56.12M,UA
 Spy Kids 3: Game Over , Daryl Sabara, Alexa PenaVega, Antonio Banderas, Carla Gugino,63127,Action, Adventure, Comedy, $111.76M,U
 Ghost Rider: Spirit of Vengeance , Nicolas Cage, Ciarán Hinds, Idris Elba, Violante Placido,122890,Action, Adventure, Fantasy, $51.77M,UA
 Ultraviolet , Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu,83087,Action, Sci-Fi,N/A, $18.50M,UA
 Stop! Or My Mom Will Shoot , Sylvester Stallone, Estelle Getty, JoBeth Williams, Roger Rees,43583,Action, Comedy,N/A, $28.41M,UA
 Inspector Gadget , Matthew Broderick, Rupert Everett, Joely Fisher, Michelle Trachtenberg,49611,Action, Adventure, Comedy, $97.40M,U
 The Legend of Hercules , Kellan Lutz, Gaia Weiss, Scott Adkins, Roxanne McKee,55296,Action, Adventure, Fantasy, $18.85M,UA
 Highlander II: The Quickening , Christopher Lambert, Sean Connery, Virginia Madsen, Michael Ironside,46984,Action, Adventure, Fantasy, $15.56M,R
 Universal Soldier: The Return , Jean-Claude Van Damme, Bill Goldberg, Heidi Schanz, Michael Jai White,30089,Action, Sci-Fi,N/A, $10.43M,A
